1048,"General Physician"
1049,"Paediatric Intensivist"
1050,"Orthodontist"
1051,"Dermatologist"
1052,"Ophthalmologist/ Eye Surgeon"
1053,"Ophthalmologist/ Eye Surgeon"
1054,"General Physician"
1055,"Dentist"
1056,"General Physician"
1057,"Dentist"
1057,"Orthodontist"
1058,"Dentist"
1059,"Family Physician"
1060,"Dermatologist"
1061,"Ophthalmologist/ Eye Surgeon"
1062,"Paediatric Intensivist"
1063,"Optometrist"
1064,"Ophthalmologist/ Eye Surgeon"
1065,"Dentist"
1066,"Internal Medicine"
1067,"Pediatrician"
1068,"Orthodontist"
1069,"Family Physician"
1070,"General Physician"
1071,"Dentist"
1072,"Dentist"
1073,"Dentist"
1073,"Orthodontist"
1074,"Dentist"
1074,"Orthodontist"
1075,"General Physician"
1076,"Ophthalmologist/ Eye Surgeon"
1077,"Anesthesiologist"
1078,"Family Physician"
1079,"Internal Medicine"
1080,"Orthodontist"
1081,"General Physician"
1082,"Veterinary Physician"
1083,"Pediatrician"
1084,"Dentist"
1085,"Veterinary Physician"
1086,"General Physician"
1087,"Dentist"
1088,"Orthodontist"
1088,"Oral And MaxilloFacial Surgeon"
1089,"Paediatric Intensivist"
1090,"Radiologist"
1091,"Internal Medicine"
1092,"Anesthesiologist"
1093,"Dentist"
1095,"Dentist"
1096,"Anesthesiologist"
1097,"Dentist"
1098,"Internal Medicine"
1098,"Dentist"
1099,"Dentist"
1100,"Dentist"
1101,"Orthodontist"
1101,"Dentist"
1101,"Cosmetic/Aesthetic Dentist"
1102,"Paediatric Intensivist"
1103,"Dentist"
1104,"Ophthalmologist/ Eye Surgeon"
1105,"Veterinary Physician"
1106,"Orthopedic Surgeon"
1106,"Spine Surgeon"
1106,"Orthopedist"
1108,"General Physician"
1108,"General Surgeon"
1108,"Surgical Oncologist"
1109,"Dentist"
1110,"Dentist"
1111,"Internal Medicine"
1112,"Dentist"
1113,"Dentist"
1113,"Orthodontist"
1114,"Dentist"
1115,"Dentist"
1116,"Dentist"
1117,"Dentist"
1118,"Dentist"
1119,"Dermatologist"
1120,"Dentist"
1121,"ENT/ Otorhinolaryngologist"
1122,"Internal Medicine"
1123,"Cardiologist"
1124,"Orthodontist"
1124,"Dentist"
1125,"Dermatologist"
1126,"Dentist"
1127,"Optometrist"
1128,"Dentist"
1128,"Oral And MaxilloFacial Surgeon"
1129,"Dentist"
1130,"Dentist"
1131,"Dentist"
1132,"Family Physician"
1133,"Pediatric Dentist"
1134,"Dentist"
1135,"Paediatric Intensivist"
1136,"Orthodontist"
1136,"Dentist"
1137,"General Physician"
1138,"Internal Medicine"
1139,"Dentist"
1140,"Dentist"
1140,"Orthodontist"
1141,"Dermatologist"
1142,"Dermatologist"
1143,"Dentist"
1144,"Dentist"
1145,"General Physician"
1146,"General Physician"
1147,"Pediatrician"
1148,"Dentist"
1149,"Dentist"
1150,"Veterinary Physician"
1151,"Dentist"
1152,"Dentist"
1153,"Dentist"
1155,"ENT/ Otorhinolaryngologist"
1156,"Dentist"
1156,"Orthodontist"
1157,"Internal Medicine"
1159,"Oral And MaxilloFacial Surgeon"
1159,"Implantologist"
1160,"Dentist"
1161,"Plastic Surgeon"
1162,"Dentist"
1163,"Dentist"
1164,"Dentist"
1165,"Dentist"
1166,"General Physician"
1167,"Cardiologist"
1168,"Paediatric Intensivist"
1169,"General Physician"
1170,"Internal Medicine"
1171,"Dentist"
1172,"Dentist"
1173,"Paediatric Intensivist"
1174,"Internal Medicine"
1176,"Ophthalmologist/ Eye Surgeon"
1177,"Dentist"
1177,"Orthodontist"
1178,"Dentist"
1179,"Plastic Surgeon"
1180,"Dentist"
1182,"Dentist"
1183,"Ophthalmologist/ Eye Surgeon"
1184,"Dentist"
1185,"Ophthalmologist/ Eye Surgeon"
1186,"Obstetrician"
1186,"Gynecologist"
1187,"Dentist"
1188,"Dentist"
1190,"Obstetrician"
1190,"Gynecologist"
1191,"Dentist"
1191,"Orthodontist"
1194,"Dentist"
1195,"General Physician"
1196,"Dentist"
1197,"Dermatologist"
1198,"Internal Medicine"
1199,"Dentist"
1200,"Internal Medicine"
1201,"Dentist"
1202,"Gynecologist"
1203,"Orthodontist"
1204,"Dentist"
1205,"Orthodontist"
1205,"Implantologist"
1206,"Dentist"
1206,"Orthodontist"
1207,"Dentist"
1208,"Dermatologist"
1209,"Dermatologist"
1210,"General Physician"
1211,"Dentist"
1212,"Dentist"
1214,"Pediatric Dentist"
1215,"Dentist"
1215,"Orthodontist"
1216,"Dentist"
1217,"Orthodontist"
1217,"Endodontist"
1217,"Dental Surgeon"
1218,"Dentist"
1219,"Dentist"
1220,"Internal Medicine"
1221,"Dentist"
1222,"Dentist"
1223,"Dentist"
1223,"Orthodontist"
1224,"Dentist"
1225,"Dentist"
1226,"General Physician"
1227,"Paediatric Intensivist"
1228,"Dentist"
1228,"Orthodontist"
1229,"Orthodontist"
1229,"Dentist"
1230,"Gynecologist"
1231,"Dermatopathologist"
1232,"Dentist"
1232,"Cosmetic/Aesthetic Dentist"
1233,"Dentist"
1234,"Dentist"
1235,"Preventive Dentistry"
1235,"Prosthodontist"
1235,"Orthodontist"
1235,"Dentist"
1235,"Endodontist"
1235,"Restorative Dentist"
1236,"Dentist"
1236,"Orthodontist"
1236,"Dental Surgeon"
1237,"Dentist"
1238,"General Physician"
1239,"Veterinary Physician"
1240,"Dentist"
1241,"Dentist"
1242,"Dentist"
1243,"Internal Medicine"
1244,"Dentist"
1245,"Dentist"
1246,"Gynecologist"
1246,"Obstetrician"
1247,"Dentist"
1247,"Orthodontist"
1248,"Family Physician"
1249,"Dentist"
1249,"Orthodontist"
1249,"Cosmetic/Aesthetic Dentist"
1250,"General Surgeon"
1251,"Pediatrician"
1252,"Cosmetic/Aesthetic Dentist"
1252,"Orthodontist"
1252,"Preventive Dentistry"
1253,"Veterinary Physician"
1254,"Dentist"
1254,"Orthodontist"
1255,"Dermatologist"
1256,"Obstetrician"
1256,"Gynecologist"
1257,"Dentist"
1258,"Paediatric Intensivist"
1259,"Internal Medicine"
1260,"Orthodontist"
1261,"Dentist"
1262,"Paediatric Intensivist"
1263,"General Physician"
1264,"Dentist"
1265,"Internal Medicine"
1266,"Internal Medicine"
1266,"Pulmonologist"
1267,"Dentist"
1268,"Pediatrician"
1269,"Dermatologist"
1270,"Internal Medicine"
1271,"General Physician"
1272,"Optometrist"
1273,"Orthodontist"
1273,"Implantologist"
1275,"Dentist"
1277,"Dentist"
1278,"Orthodontist"
1278,"Dentist"
1279,"General Physician"
1279,"Ophthalmologist/ Eye Surgeon"
1280,"Dentist"
1281,"Dentist"
1283,"Endocrinologist"
1285,"Dentist"
1286,"Dentist"
1287,"Pediatrician"
1288,"Endocrinologist"
1289,"Paediatric Intensivist"
1290,"Veterinary Physician"
1291,"Pediatrician"
1292,"Dentist"
1293,"Veterinary Physician"
1294,"General Surgeon"
1295,"Family Physician"
1296,"Ophthalmologist/ Eye Surgeon"
1297,"General Physician"
1299,"Optometrist"
1301,"General Physician"
1302,"Family Physician"
1303,"Dentist"
1303,"Orthodontist"
1304,"Internal Medicine"
1305,"Dentist"
1306,"Dentist"
1307,"Dentist"
1309,"Pediatrician"
1310,"Dentist"
1311,"General Physician"
1312,"Internal Medicine"
1313,"Orthodontist"
1314,"ENT/ Otorhinolaryngologist"
1314,"Head and Neck Surgeon"
1314,"Pediatric Otorhinolaryngologist"
1315,"Dentist"
1316,"Gynecologist"
1317,"Dentist"
1317,"Orthodontist"
1318,"Ophthalmologist/ Eye Surgeon"
1319,"Ophthalmologist/ Eye Surgeon"
1320,"General Physician"
1321,"Family Physician"
1322,"Dentist"
1323,"Orthodontist"
1324,"Cardiologist"
1326,"Dentist"
1326,"Implantologist"
1326,"Oral And MaxilloFacial Surgeon"
1329,"General Surgeon"
1330,"Orthodontist"
1331,"Dentist"
1332,"General Physician"
1333,"Dentist"
1333,"Oral And MaxilloFacial Surgeon"
1334,"Dentist"
1335,"Dermatologist"
1336,"Dentist"
1337,"Dentist"
1338,"Dermatologist"
1339,"Dermatologist"
1340,"Pulmonologist"
1341,"Internal Medicine"
1342,"Optometrist"
1343,"Family Physician"
1344,"Dentist"
1344,"Cosmetic/Aesthetic Dentist"
1345,"General Surgeon"
1346,"Dentist"
1347,"Dentist"
1348,"General Physician"
1349,"General Physician"
1350,"Dentist"
1351,"Internal Medicine"
1352,"Gynecologist"
1353,"Dentist"
1354,"Pediatrician"
1355,"General Physician"
1356,"Pediatrician"
1357,"Paediatric Intensivist"
1358,"Dentist"
1359,"Dentist"
1360,"Internal Medicine"
1361,"Gynecologist"
1362,"Ophthalmologist/ Eye Surgeon"
1363,"Dentist"
1364,"Obstetrician"
1364,"Gynecologist"
1365,"Orthodontist"
1366,"Dentist"
1367,"Orthodontist"
1367,"Prosthodontist"
1367,"Dental Surgeon"
1368,"Dentist"
1369,"Plastic Surgeon"
1370,"Dentist"
1370,"Endodontist"
1370,"Cosmetic/Aesthetic Dentist"
1371,"Dentist"
1372,"Paediatric Intensivist"
1373,"Dentist"
1373,"Orthodontist"
1373,"Cosmetic/Aesthetic Dentist"
1374,"Internal Medicine"
1375,"Dentist"
1376,"Dentist"
1376,"Orthodontist"
1377,"Orthodontist"
1377,"Dentist"
1378,"Orthodontist"
1379,"Neuropsychiatrist"
1380,"Orthodontist"
1380,"Prosthodontist"
1381,"Internal Medicine"
1382,"Dentist"
1383,"Internal Medicine"
1384,"General Physician"
1385,"Ophthalmologist/ Eye Surgeon"
1386,"Dentist"
1387,"Family Physician"
1388,"Dentist"
1389,"Orthodontist"
1390,"Orthodontist"
1390,"Cosmetic/Aesthetic Dentist"
1391,"General Physician"
1391,"Orthodontist"
1393,"Obstetrician"
1393,"Gynecologist"
1394,"Optometrist"
1395,"Veterinary Physician"
1396,"Dentist"
1397,"Optometrist"
1398,"Gynecologist"
1399,"Dentist"
1400,"Veterinary Physician"
1401,"Orthodontist"
1402,"Dentist"
1403,"General Physician"
1404,"Dentist"
1404,"Orthodontist"
1405,"Neurologist"
1406,"Internal Medicine"
1407,"Dentist"
1407,"Orthodontist"
1408,"General Physician"
1409,"Dentist"
1410,"Orthodontist"
1411,"Dentist"
1412,"Pediatrician"
1413,"Dentist"
1413,"Orthodontist"
1414,"Dentist"
1415,"Orthodontist"
1416,"Cosmetologist"
1417,"Dentist"
1417,"Endodontist"
1418,"Orthodontist"
1419,"Dentist"
1420,"Dermatologist"
1421,"Paediatric Intensivist"
1422,"Internal Medicine"
1424,"Dermatologist"
1425,"Dentist"
1427,"Dentist"
1428,"Dermatologist"
1430,"Dentist"
1431,"Dentist"
1431,"Orthodontist"
1432,"Paediatric Intensivist"
1433,"Dentist"
1434,"Dentist"
1435,"Gynecologist"
1436,"Orthodontist"
1437,"Orthodontist"
1438,"Orthodontist"
1440,"Dentist"
1441,"Dermatologist"
1442,"Dentist"
1443,"Oral And MaxilloFacial Surgeon"
1444,"Orthopedic Surgeon"
1445,"Dentist"
1446,"Orthodontist"
1446,"Dentist"
1447,"Orthodontist"
1449,"Dentist"
1450,"Paediatric Intensivist"
1451,"Dentist"
1452,"Internal Medicine"
1452,"Cardiologist"
1453,"General Physician"
1454,"Veterinary Physician"
1455,"Internal Medicine"
1456,"Dentist"
1457,"Pediatrician"
1458,"Ophthalmologist/ Eye Surgeon"
1459,"Internal Medicine"
1460,"Family Physician"
1461,"Orthodontist"
1462,"General Physician"
1463,"Dentist"
1464,"Dentist"
1465,"Dentist"
1466,"Dermatologist"
1467,"Ophthalmologist/ Eye Surgeon"
1468,"Orthodontist"
1469,"Dentist"
1470,"Veterinary Physician"
1471,"Dentist"
1472,"Dentist"
1473,"Implantologist"
1474,"Obstetrician"
1474,"Gynecologist"
1475,"Internal Medicine"
1476,"Dermatologist"
1478,"Dentist"
1479,"Dentist"
1480,"Internal Medicine"
1481,"Ophthalmologist/ Eye Surgeon"
1482,"Dentist"
1483,"Orthopedist"
1483,"Orthodontist"
1483,"Dentist"
1484,"Pediatrician"
1485,"General Physician"
1486,"Dental Surgeon"
1487,"Dentist"
1488,"Dermatologist"
1489,"Dentist"
1490,"Dermatologist"
1491,"Dentist"
1491,"Pediatric Dentist"
1492,"General Physician"
1493,"Dermatologist"
1494,"Dentist"
1496,"Orthodontist"
1497,"Dentist"
1498,"Pediatrician"
1499,"Orthodontist"
1499,"Dentist"
1500,"Orthodontist"
1500,"Dentist"
1501,"Gynecologist"
1502,"General Physician"
1503,"Orthopedic Physiotherapist"
1504,"Dentist"
1505,"Dermatologist"
1506,"Dentist"
1508,"Veterinary Physician"
1509,"Obstetrician"
1509,"Gynecologist"
1510,"Dentist"
1511,"Paediatric Intensivist"
1512,"Family Physician"
1513,"Dentist"
1515,"Internal Medicine"
1518,"Family Physician"
1518,"Pediatrician"
1519,"Family Physician"
1520,"Dentist"
1520,"Orthodontist"
1520,"Cosmetic/Aesthetic Dentist"
1521,"Dentist"
1522,"Dentist"
1523,"Dentist"
1524,"Family Physician"
1525,"Optometrist"
1526,"Plastic Surgeon"
1527,"Dentist"
1529,"Dentist"
1529,"Endodontist"
1529,"Oral And MaxilloFacial Surgeon"
1530,"Optometrist"
1531,"Dentist"
1531,"Orthodontist"
1531,"Prosthodontist"
1532,"Orthodontist"
1533,"Dentist"
1534,"Dentist"
1535,"Gynecologist"
1536,"Internal Medicine"
1537,"Dentist"
1538,"Internal Medicine"
1539,"Ophthalmologist/ Eye Surgeon"
1540,"Dentist"
1540,"Orthodontist"
1541,"General Surgeon"
1542,"Dentist"
1543,"Optometrist"
1544,"General Surgeon"
1544,"Hepato-Biliary-Pancreatic"
1545,"Dentist"
1546,"Anesthesiologist"
1547,"Dentist"
1548,"Dermatologist"
1549,"Dentist"
1550,"Family Physician"
1551,"Dentist"
1552,"Dentist"
1553,"Internal Medicine"
1554,"Obstetrician"
1554,"Gynecologist"
1555,"General Surgeon"
1555,"Breast Surgeon"
1556,"Gynecologist"
1557,"General Physician"
1558,"Dentist"
1559,"Dentist"
1559,"Orthodontist"
1560,"Dentist"
1561,"Ophthalmologist/ Eye Surgeon"
1562,"Dentist"
1563,"Dental Surgeon"
1563,"Dentist"
1563,"Orthodontist"
1564,"Dentist"
1565,"Veterinary Physician"
1566,"Internal Medicine"
1567,"Orthodontist"
1567,"Dentist"
1567,"Cosmetic/Aesthetic Dentist"
1568,"Gynecologist"
1569,"Orthodontist"
1569,"Prosthodontist"
1570,"Dentist"
1572,"Optometrist"
1573,"Dermatologist"
1574,"Dentist"
1574,"Orthodontist"
1576,"Dermatologist"
1577,"Internal Medicine"
1578,"Dentist"
1578,"Cosmetic/Aesthetic Dentist"
1579,"Dentist"
1580,"Pediatrician"
1581,"Dentist"
1582,"Paediatric Intensivist"
1583,"Orthodontist"
1584,"Pediatrician"
1585,"General Physician"
1586,"Dentist"
1587,"Orthodontist"
1587,"Cosmetic/Aesthetic Dentist"
1588,"Dentist"
1589,"Dentist"
1589,"Orthodontist"
1590,"Aesthetic Medicine"
1591,"Dentist"
1591,"Orthodontist"
1592,"Internal Medicine"
1593,"Dentist"
1594,"Dentist"
1595,"Internal Medicine"
1596,"Dentist"
1597,"Ophthalmologist/ Eye Surgeon"
1598,"Family Physician"
1599,"Dentist"
1600,"Dentist"
1602,"Orthodontist"
1603,"Dentist"
1604,"Veterinary Physician"
1604,"Veterinarian for Small Animals"
1605,"Dermatologist"
1606,"Pediatrician"
1607,"General Physician"
1608,"Dentist"
1608,"Orthodontist"
1608,"Dental Surgeon"
1610,"Dentist"
1611,"Plastic Surgeon"
1612,"Ophthalmologist/ Eye Surgeon"
1613,"Internal Medicine"
1614,"Dermatologist"
1615,"Cardiologist"
1616,"Orthodontist"
1617,"Orthodontist"
1618,"Family Physician"
1619,"Dentist"
1620,"Orthodontist"
1622,"Internal Medicine"
1623,"Oral And MaxilloFacial Surgeon"
1623,"Dentist"
1624,"ENT/ Otorhinolaryngologist"
1625,"Dentist"
1626,"Orthodontist"
1627,"Ophthalmologist/ Eye Surgeon"
1628,"ENT/ Otorhinolaryngologist"
1629,"Dentist"
1631,"Paediatric Intensivist"
1632,"Dentist"
1633,"Gynecologist"
1633,"Obstetrician"
1634,"Dermatologist"
1634,"Venereologist"
1635,"Internal Medicine"
1636,"Ophthalmologist/ Eye Surgeon"
1638,"Interventional Cardiologist"
1639,"Orthodontist"
1640,"Orthodontist"
1641,"Pulmonologist"
1642,"Dentist"
1642,"Orthodontist"
1643,"Pulmonologist"
1644,"Internal Medicine"
1645,"General Physician"
1647,"Radiologist"
1648,"Gynecologist"
1650,"Family Physician"
1651,"Dentist"
1651,"Orthodontist"
1652,"Orthodontist"
1653,"Dentist"
1654,"Dentist"
1655,"Internal Medicine"
1656,"Dentist"
1656,"Cosmetic/Aesthetic Dentist"
1656,"Orthodontist"
1657,"Internal Medicine"
1657,"Pulmonologist"
1658,"Dentist"
1658,"Orthodontist"
1659,"Orthodontist"
1659,"Cosmetologist"
1660,"Orthodontist"
1660,"Dentist"
1661,"Paediatric Intensivist"
1662,"Gynecologist"
1663,"Pediatrician"
1664,"General Physician"
1665,"Dentist"
1666,"Internal Medicine"
1667,"Internal Medicine"
1668,"Dentist"
1669,"Endocrinologist"
1670,"Dentist"
1670,"Orthodontist"
1671,"Family Physician"
1673,"Dentist"
1675,"Internal Medicine"
1677,"Orthodontist"
1677,"Implantologist"
1677,"Endodontist"
1678,"Orthodontist"
1679,"Cosmetic/Aesthetic Dentist"
1679,"Orthodontist"
1680,"Dentist"
1681,"Orthodontist"
1682,"Dentist"
1682,"Orthodontist"
1683,"Internal Medicine"
1684,"Dentist"
1685,"Dentist"
1686,"Internal Medicine"
1688,"Pediatrician"
1689,"Dermatologist"
1690,"Diabetologist"
1690,"Dentist"
1690,"Endodontist"
1690,"Orthodontist"
1690,"Periodontist"
1690,"Pediatric Dentist"
1690,"Prosthodontist"
1690,"Cosmetic/Aesthetic Dentist"
1690,"Dental Surgeon"
1690,"Dentofacial Orthopedist"
1691,"Ophthalmologist/ Eye Surgeon"
1692,"Orthodontist"
1693,"Orthodontist"
1694,"Dentist"
1695,"Pediatric Dentist"
1695,"Oral And MaxilloFacial Surgeon"
1696,"Orthopedist"
1697,"Dentist"
1698,"Dentist"
1700,"Orthodontist"
1700,"Dentist"
1701,"Optometrist"
1702,"Pediatric Surgeon"
1703,"General Physician"
1704,"Dentist"
1705,"Gynecologist"
1705,"Obstetrician"
1706,"Dentist"
1707,"Family Physician"
1708,"Orthodontist"
1708,"Dentist"
1709,"Dentist"
1710,"Radiologist"
1711,"General Physician"
1712,"Dentist"
1713,"Dentist"
1713,"Orthodontist"
1714,"Dentist"
1715,"Radiologist"
1716,"Paediatric Intensivist"
1717,"Family Physician"
1718,"Pediatric Dentist"
1719,"Dentist"
1720,"General Surgeon"
1721,"Paediatric Intensivist"
1722,"Internal Medicine"
1723,"Dentist"
1724,"Pediatrician"
1725,"Dentist"
1726,"Medical Oncologist"
1726,"Internal Medicine"
1727,"Cardiologist"
1727,"Internal Medicine"
1728,"General Physician"
1729,"Dentist"
1730,"Family Physician"
1731,"Neurologist"
1732,"Dentist"
1733,"Dentist"
1734,"Internal Medicine"
1735,"Oral And MaxilloFacial Surgeon"
1736,"Orthopedic Surgeon"
1737,"Dentist"
1738,"Orthodontist"
1739,"General Surgeon"
1740,"Optometrist"
1741,"Dentist"
1742,"Internal Medicine"
1744,"Dentist"
1744,"Orthodontist"
1744,"Endodontist"
1745,"Internal Medicine"
1746,"Dentist"
1747,"Pediatrician"
1747,"Cardiologist"
1747,"Pediatric Cardiologist"
1748,"Internal Medicine"
1749,"Dentist"
1749,"Orthodontist"
1750,"Orthodontist"
1751,"Pediatrician"
1752,"Dentist"
1753,"Ophthalmologist/ Eye Surgeon"
1754,"Rehab &amp; Physical Medicine Specialist"
1755,"Dermatologist"
1756,"Veterinary Physician"
1757,"Family Physician"
1758,"Pulmonologist"
1758,"Internal Medicine"
1759,"Dermatologist"
1760,"Optometrist"
1761,"Gynecologist"
1762,"Dentist"
1763,"General Physician"
1764,"Orthodontist"
1765,"Neurologist"
1766,"Orthodontist"
1767,"Orthodontist"
1768,"Dentist"
1769,"Family Physician"
1770,"Veterinary Physician"
1771,"Dentist"
1772,"Dentist"
1773,"Gynecologist"
1775,"General Physician"
1776,"Dentist"
1777,"Dentist"
1778,"Dentist"
1780,"General Physician"
1781,"Dentist"
1782,"Dentist"
1783,"Consultant Physician"
1784,"General Physician"
1785,"Internal Medicine"
1786,"Diabetologist"
1787,"Family Physician"
1788,"Optometrist"
1789,"Dentist"
1790,"Dentist"
1791,"Dentist"
1792,"Consultant Physician"
1793,"Dentist"
1794,"Dentist"
1795,"Dentist"
1796,"Internal Medicine"
1796,"Nephrologist/Renal Specialist"
1797,"Orthodontist"
1797,"Dentist"
1798,"Dentist"
1799,"General Physician"
1800,"Prosthodontist"
1800,"Orthodontist"
1800,"Dentist"
1801,"Dentist"
1802,"Orthodontist"
1803,"Nephrologist/Renal Specialist"
1803,"Pediatrician"
1804,"Dentist"
1805,"Internal Medicine"
1806,"Optometrist"
1808,"Dentist"
1809,"Dentist"
1809,"Orthodontist"
1809,"Implantologist"
1810,"ENT, Head and Neck Surgeon"
1811,"Internal Medicine"
1811,"Neurologist"
1812,"Dentist"
1813,"Dentist"
1814,"Dentist"
1815,"Orthopedic Surgeon"
1816,"Dentist"
1816,"Implantologist"
1817,"Dentist"
1817,"Orthodontist"
1818,"Dentist"
1819,"Dentist"
1820,"Veterinary Physician"
1821,"Paediatric Intensivist"
1822,"Orthodontist"
1823,"Dentist"
1824,"Dentist"
1825,"Dentist"
1826,"Family Physician"
1827,"Dentist"
1829,"Family Physician"
1830,"Paediatric Intensivist"
1831,"Orthodontist"
1832,"Dentist"
1833,"Dentist"
1835,"Dentist"
1835,"Orthodontist"
1837,"Dentist"
1838,"Optometrist"
1839,"Dentist"
1840,"Orthodontist"
1842,"Dentist"
1843,"General Physician"
1845,"Dermatologist"
1846,"Orthodontist"
1847,"Dentist"
1848,"Dentist"
1849,"Orthodontist"
1851,"Dentist"
1851,"Optometrist"
1852,"Dentist"
1853,"Dermatologist"
1854,"Pediatrician"
1855,"Dermatologist"
1856,"Dentist"
1857,"Pulmonologist"
1858,"Pediatric Dentist"
1859,"Obstetrician"
1859,"Gynecologist"
1860,"Dentist"
1861,"Dentist"
1862,"Orthodontist"
1862,"Dentist"
1863,"Orthodontist"
1864,"Dentist"
1865,"Dentist"
1866,"Orthodontist"
1867,"Ophthalmologist/ Eye Surgeon"
1868,"Endodontist"
1869,"Orthodontist"
1870,"Internal Medicine"
1870,"Pediatrician"
1871,"Orthodontist"
1871,"Cosmetic/Aesthetic Dentist"
1872,"Periodontist"
1872,"Orthodontist"
1874,"Optometrist"
1875,"Orthodontist"
1876,"Head and Neck Surgeon"
1877,"Dentist"
1878,"Orthodontist"
1878,"Periodontist"
1879,"Orthodontist"
1880,"Dentist"
1881,"Orthodontist"
1881,"Dentist"
1882,"Orthodontist"
1883,"Dentist"
1884,"Paediatric Intensivist"
1885,"Orthodontist"
1885,"Oral And MaxilloFacial Surgeon"
1885,"Prosthodontist"
1886,"Dermatologist"
1887,"Veterinary Physician"
1888,"Dentist"
1889,"Orthodontist"
1889,"General Physician"
1890,"Internal Medicine"
1891,"General Physician"
1892,"Cosmetic/Aesthetic Dentist"
1892,"Dentist"
1892,"Orthodontist"
1892,"Dental Surgeon"
1893,"Dermatologist"
1894,"Gynecologist"
1896,"Paediatric Intensivist"
1897,"Dentist"
1898,"Dermatologist"
1899,"Internal Medicine"
1900,"Internal Medicine"
1901,"Dentist"
1903,"Internal Medicine"
1904,"Dentist"
1905,"Dentist"
1906,"Dentist"
1908,"Dentist"
1909,"Internal Medicine"
1910,"Family Physician"
1911,"Dentist"
1912,"General Physician"
1913,"Nephrologist/Renal Specialist"
1914,"Dentist"
1915,"Plastic Surgeon"
1916,"Internal Medicine"
1917,"Orthodontist"
1918,"Veterinary Physician"
1919,"Internal Medicine"
1920,"Paediatric Intensivist"
1921,"Gynecologist"
1921,"Obstetrician"
1922,"Family Physician"
1923,"General Physician"
1924,"Dermatologist"
1925,"Dentist"
1926,"Orthodontist"
1927,"Ophthalmologist/ Eye Surgeon"
1928,"Dentist"
1929,"Orthodontist"
1930,"Dentist"
1931,"Dentist"
1932,"General Physician"
1933,"Family Physician"
1934,"Paediatric Intensivist"
1935,"General Physician"
1937,"Orthopedic Surgeon"
1938,"ENT/ Otorhinolaryngologist"
1939,"General Surgeon"
1940,"Cardiologist"
1941,"Neurologist"
1942,"General Physician"
1943,"Dermatologist"
1944,"Gynecologist"
1945,"Dentist"
1945,"Orthodontist"
1946,"Neurologist"
1947,"Optometrist"
1948,"Dentist"
1949,"Dentist"
1949,"Endodontist"
1949,"Prosthodontist"
1950,"Dentist"
1951,"General Physician"
1953,"Internal Medicine"
1954,"Orthodontist"
1954,"Dentist"
1955,"Implantologist"
1955,"Orthodontist"
1955,"Dentist"
1955,"Dental Surgeon"
1956,"Orthopedic Surgeon"
1957,"Paediatric Intensivist"
1958,"Ophthalmologist/ Eye Surgeon"
1959,"Optometrist"
1961,"Optometrist"
1962,"Pulmonologist"
1962,"General Physician"
1963,"Orthodontist"
1964,"Orthodontist"
1965,"Ophthalmologist/ Eye Surgeon"
1966,"General Surgeon"
1967,"Orthodontist"
1968,"General Surgeon"
1969,"ENT/ Otorhinolaryngologist"
1970,"Orthopedist"
1971,"Pediatric Pulmonologist"
1972,"Dentist"
1973,"Dentist"
1973,"Orthodontist"
1973,"Implantologist"
1974,"Dentist"
1975,"Dentist"
1976,"Orthodontist"
1977,"Dentist"
1978,"Ophthalmologist/ Eye Surgeon"
1979,"Dentist"
1979,"Orthodontist"
1980,"Dentist"
1981,"Dentist"
1982,"General Surgeon"
1983,"Internal Medicine"
1984,"General Physician"
1985,"Dentist"
1986,"Plastic Surgeon"
1987,"Dentist"
1988,"Veterinary Physician"
1990,"Pediatric Oncologist"
1990,"Hematologist"
1991,"Dentist"
1992,"Dentist"
1993,"Orthodontist"
1993,"Endodontist"
1994,"Family Physician"
1995,"ENT/ Otorhinolaryngologist"
1996,"Dentist"
1997,"Dentist"
1999,"Family Physician"
2000,"Dentist"
2001,"Aesthetic Dermatologist"
2002,"Internal Medicine"
2003,"Gynecologist"
2003,"Urogynecologist"
2004,"Optometrist"
2005,"Dermatologist"
2006,"Dentist"
2007,"Gynecologist"
2007,"Obstetrician"
2008,"Dentist"
2008,"Orthodontist"
2008,"Oral And MaxilloFacial Surgeon"
2009,"Optometrist"
2010,"Pediatric Dentist"
2011,"Obstetrician"
2011,"Gynecologist"
2012,"General Physician"
2013,"Orthodontist"
2014,"Dentist"
2015,"General Surgeon"
2016,"Dentist"
2017,"General Physician"
2018,"Paediatric Intensivist"
2019,"Dentist"
2020,"Dentist"
2021,"Internal Medicine"
2022,"Gynecologist"
2022,"Obstetrician"
2023,"Gynecologist"
2024,"Orthodontist"
2024,"Dentist"
2025,"Orthodontist"
2026,"Paediatric Intensivist"
2027,"General Physician"
2028,"Dentist"
2029,"Obstetrician"
2029,"Gynecologist"
2030,"Dentist"
2030,"Orthodontist"
2031,"Dentist"
2031,"Orthodontist"
2032,"Dentist"
2033,"Optometrist"
2034,"Optometrist"
2035,"Orthodontist"
2035,"Dentist"
2035,"Cosmetic/Aesthetic Dentist"
2036,"Dermatologist"
2037,"Pediatrician"
2038,"Dentist"
2039,"Obstetrician"
2039,"Gynecologist"
2040,"Dentist"
2041,"Dentist"
2042,"Orthodontist"
2042,"Cosmetic/Aesthetic Dentist"
2042,"Dental Surgeon"
2042,"Dentist"
2043,"Obstetrician"
2044,"Endodontist"
2044,"Dentist"
2044,"Orthodontist"
2046,"Optometrist"
2047,"Dentist"
